Order_id;Order_type;Sub_department;mean_time;Difficulty_level;Perform_peoples;Hull_number;Floor;Execution_date
11559;Laying the network;technical_department;10;3;2;7;9;2021-03-10
11560;Accounts;technical_department;10;1;1;8;2;2021-05-01
11561;Office equipment;technical_department;10;1;2;2;2;2021-08-04
11562;Accounts;Telecommunications_department;10;1;3;10;7;2021-09-19
11563;Accounts;Information Resources Department;10;5;3;5;7;2021-06-18
11564;Role system;technical_department;10;1;3;9;7;2021-07-28
11565;Laying the network;technical_department;10;3;1;5;6;2021-10-19
11566;Laying the network;Information Resources Department;10;5;2;4;1;2021-11-23
11567;Accounts;Telecommunications_department;10;1;3;2;8;2021-08-10
11568;PC hardware replacement;technical_department;10;5;3;8;7;2021-09-08
11569;Office equipment;Telecommunications_department;10;4;1;8;4;2021-11-19
11570;Role system;Telecommunications_department;10;4;3;9;7;2021-12-12
11571;Internet;technical_department;10;2;1;10;4;2021-08-19
11572;OS;Telecommunications_department;10;3;1;6;1;2021-09-05
11573;Mail;Information Resources Department;10;5;3;8;6;2021-11-05
11574;Internet;technical_department;10;2;1;12;7;2021-11-17
11575;Accounts;technical_department;10;2;3;4;3;2021-07-12
11576;Accounts;Telecommunications_department;10;5;3;3;8;2021-07-18
11577;Accounts;Telecommunications_department;10;5;2;8;2;2021-09-05
11578;PC hardware replacement;Information Resources Department;10;4;1;2;2;2021-09-06
11579;Mail;Telecommunications_department;10;2;3;8;5;2021-04-20
11580;OS;technical_department;10;2;1;10;9;2021-04-15
11581;Internet;technical_department;10;4;3;5;2;2021-05-23
11582;OS;Information Resources Department;10;5;2;3;9;2021-05-12
11583;Office equipment;Telecommunications_department;10;1;1;11;2;2021-12-12
11584;PC hardware replacement;Telecommunications_department;10;3;2;4;4;2021-11-26
11585;Accounts;Information Resources Department;10;2;1;2;5;2021-12-22
11586;Accounts;Information Resources Department;10;1;1;2;2;2021-11-30
11587;Antivirus;Information Resources Department;10;4;1;1;2;2021-06-21
11588;Role system;technical_department;10;4;2;8;3;2021-05-24
11589;Accounts;Information Resources Department;10;5;1;8;2;2021-06-08
11590;Office equipment;technical_department;10;2;1;11;7;2021-05-06
11591;OS;Telecommunications_department;10;2;1;1;6;2021-11-13
11592;Mail;Information Resources Department;10;4;3;10;5;2021-10-05
11593;Antivirus;Information Resources Department;10;3;2;2;3;2021-10-08
11594;Office equipment;Telecommunications_department;10;1;3;7;6;2021-08-24
11595;Internet;technical_department;10;4;3;11;4;2021-02-21
11596;Internet;Information Resources Department;10;4;1;12;2;2021-01-01
11597;Internet;technical_department;10;5;2;5;7;2021-12-24
11598;Accounts;Information Resources Department;10;5;2;1;9;2021-10-28
11599;Internet;Information Resources Department;10;5;2;8;5;2021-04-16
11600;PC hardware replacement;Information Resources Department;10;2;1;11;2;2021-02-13
11601;Laying the network;Telecommunications_department;10;1;2;8;6;2021-01-25
11602;PC hardware replacement;Telecommunications_department;10;4;3;6;6;2021-11-17
11603;Office equipment;Information Resources Department;10;1;3;4;1;2021-04-24
11604;PC hardware replacement;technical_department;10;5;3;9;5;2021-02-10
11605;Accounts;Information Resources Department;10;1;3;8;8;2021-01-10
11606;Installing software;technical_department;10;2;1;9;7;2021-10-22
11607;Laying the network;Information Resources Department;10;1;2;10;9;2021-03-18
11608;Mail;technical_department;10;3;2;6;2;2021-12-22
11609;Installing software;technical_department;10;1;3;7;4;2021-11-10
11610;Laying the network;technical_department;10;4;1;11;1;2021-08-11
11611;Antivirus;Information Resources Department;10;1;2;2;2;2021-12-24
11612;PC hardware replacement;Information Resources Department;10;5;2;1;3;2021-09-19
11613;Role system;technical_department;10;5;3;5;3;2021-07-27
11614;Internet;technical_department;10;1;2;12;9;2021-04-17
11615;Accounts;technical_department;10;5;3;5;8;2021-08-17
11616;Installing software;technical_department;10;1;1;7;8;2021-05-02
11617;PC hardware replacement;Information Resources Department;10;4;2;1;6;2021-02-26
11618;Office equipment;technical_department;10;2;1;10;1;2021-11-04
11619;PC hardware replacement;Telecommunications_department;10;3;3;7;8;2021-02-25
11620;Internet;Information Resources Department;10;2;3;11;7;2021-10-28
11621;Installing software;Information Resources Department;10;2;2;8;4;2021-08-13
11622;Role system;technical_department;10;2;1;8;6;2021-04-10
11623;Accounts;Information Resources Department;10;1;3;7;3;2021-07-19
11624;Role system;Telecommunications_department;10;2;1;1;9;2021-03-11
11625;Internet;Information Resources Department;10;4;3;1;4;2021-12-13
11626;Role system;Telecommunications_department;10;2;3;4;5;2021-07-30
11627;Office equipment;Telecommunications_department;10;3;2;5;9;2021-10-26
11628;Laying the network;Telecommunications_department;10;1;3;3;5;2021-06-07
11629;Mail;Information Resources Department;10;1;2;5;9;2021-02-28
11630;Office equipment;technical_department;10;1;2;10;8;2021-10-03
11631;Office equipment;technical_department;10;4;1;2;2;2021-12-19
11632;Installing software;Telecommunications_department;10;5;3;2;5;2021-07-19
11633;Internet;technical_department;10;2;2;7;7;2021-03-31
11634;Laying the network;Information Resources Department;10;4;2;3;5;2021-10-22
11635;Accounts;technical_department;10;5;2;9;6;2021-12-27
11636;Installing software;Telecommunications_department;10;3;1;12;8;2021-07-16
11637;PC hardware replacement;Information Resources Department;10;3;1;8;9;2021-03-16
11638;Antivirus;Telecommunications_department;10;2;1;6;6;2021-09-26
11639;OS;technical_department;10;5;1;3;5;2021-11-20
11640;Role system;Information Resources Department;10;1;3;9;6;2021-05-28
11641;OS;technical_department;10;3;3;7;5;2021-01-15
11642;Accounts;technical_department;10;4;1;8;9;2021-07-17
11643;PC hardware replacement;technical_department;10;5;1;8;8;2021-08-29
11644;Installing software;technical_department;10;3;1;4;7;2021-02-23
11645;Accounts;Information Resources Department;10;2;1;5;5;2021-10-01
11646;Installing software;technical_department;10;1;2;8;8;2021-03-22
11647;Internet;Telecommunications_department;10;4;2;11;5;2021-04-23
11648;Accounts;Information Resources Department;10;4;2;10;2;2021-10-05
11649;OS;Information Resources Department;10;5;3;1;8;2021-05-03
11650;Mail;technical_department;10;2;1;7;9;2021-10-09
11651;Mail;Information Resources Department;10;2;2;12;5;2021-10-30
11652;Laying the network;Telecommunications_department;10;5;2;2;1;2021-04-03
11653;OS;Telecommunications_department;10;3;3;8;5;2021-10-17
11654;PC hardware replacement;Telecommunications_department;10;2;1;5;5;2021-03-16
11655;Laying the network;technical_department;10;5;2;12;8;2021-03-25
11656;Role system;technical_department;10;5;2;4;3;2021-08-15
11657;Mail;Telecommunications_department;10;1;1;1;6;2021-02-17
11658;PC hardware replacement;Information Resources Department;10;2;2;1;4;2021-07-04
11659;Accounts;Information Resources Department;10;2;1;11;6;2021-07-02
11660;Laying the network;technical_department;10;4;1;5;9;2021-11-10
11661;Installing software;Information Resources Department;10;3;3;5;1;2021-05-04
11662;Role system;technical_department;10;1;2;7;7;2021-09-07
11663;Accounts;Telecommunications_department;10;3;1;8;8;2021-08-25
11664;Accounts;technical_department;10;3;1;5;9;2021-12-23
11665;Mail;technical_department;10;4;3;7;8;2021-06-04
11666;Installing software;Information Resources Department;10;5;2;12;4;2021-09-27
11667;Internet;Telecommunications_department;10;4;1;3;3;2021-09-02
11668;Accounts;technical_department;10;1;2;3;3;2021-12-19
11669;Office equipment;Telecommunications_department;10;4;1;8;1;2021-05-21
11670;Mail;Telecommunications_department;10;2;1;3;5;2021-09-01
11671;Accounts;Telecommunications_department;10;4;3;9;2;2021-07-26
11672;Internet;Telecommunications_department;10;4;2;12;1;2021-11-01
11673;Antivirus;technical_department;10;4;1;7;6;2021-03-22
11674;Office equipment;Telecommunications_department;10;5;1;5;9;2021-06-21
11675;Mail;Telecommunications_department;10;4;3;2;5;2021-05-05
11676;Accounts;Information Resources Department;10;5;2;7;2;2021-07-30
11677;PC hardware replacement;Information Resources Department;10;3;2;5;6;2021-12-05
11678;Antivirus;technical_department;10;1;2;5;7;2021-02-24
11679;Office equipment;Information Resources Department;10;3;2;5;1;2021-12-26
11680;Mail;Telecommunications_department;10;2;3;12;6;2021-03-12
11681;Antivirus;Telecommunications_department;10;2;3;1;9;2021-07-07
11682;OS;Telecommunications_department;10;2;1;4;8;2021-09-14
11683;Antivirus;technical_department;10;1;1;6;2;2021-07-05
11684;Antivirus;technical_department;10;2;3;5;5;2021-09-07
11685;Antivirus;Telecommunications_department;10;5;3;8;6;2021-12-21
11686;Laying the network;Telecommunications_department;10;2;1;2;4;2021-02-18
11687;OS;Telecommunications_department;10;4;1;6;5;2021-11-27
11688;Internet;Information Resources Department;10;2;1;7;7;2021-01-19
11689;Accounts;Telecommunications_department;10;2;1;1;7;2021-04-23
11690;Laying the network;Information Resources Department;10;2;2;9;4;2021-06-08
11691;Internet;technical_department;10;1;3;5;3;2021-03-07
11692;Antivirus;Information Resources Department;10;2;3;8;3;2021-04-17
11693;PC hardware replacement;Information Resources Department;10;4;3;5;2;2021-07-09
11694;PC hardware replacement;Telecommunications_department;10;1;2;4;6;2021-08-13
11695;Internet;Information Resources Department;10;2;3;2;4;2021-04-30
11696;Mail;Information Resources Department;10;1;3;8;3;2021-05-29
11697;Installing software;technical_department;10;5;1;7;1;2021-08-09
11698;Antivirus;Information Resources Department;10;5;2;9;3;2021-09-01
11699;Office equipment;Information Resources Department;10;3;1;9;9;2021-05-08
11700;Accounts;Information Resources Department;10;4;1;6;7;2021-05-26
11701;Antivirus;Telecommunications_department;10;1;2;8;3;2021-07-25
11702;OS;Telecommunications_department;10;3;1;12;4;2021-08-06
11703;Laying the network;Information Resources Department;10;3;2;3;8;2021-04-01
11704;Laying the network;technical_department;10;1;3;3;4;2021-04-07
11705;Laying the network;Information Resources Department;10;1;2;7;8;2021-05-26
11706;Role system;Telecommunications_department;10;5;1;2;8;2021-05-27
11707;Antivirus;Information Resources Department;10;3;3;8;2;2021-01-08
11708;Mail;Telecommunications_department;10;3;3;10;5;2021-01-03
11709;OS;Telecommunications_department;10;5;2;5;7;2021-02-10
11710;Mail;Telecommunications_department;10;1;2;2;6;2021-01-30
11711;Accounts;technical_department;10;2;1;11;7;2021-09-01
11712;Mail;technical_department;10;5;2;3;1;2021-08-15
11713;Internet;Telecommunications_department;10;3;1;1;1;2021-09-10
11714;Internet;Telecommunications_department;10;2;1;1;7;2021-08-19
11715;PC hardware replacement;Telecommunications_department;10;5;3;12;7;2021-03-11
11716;Office equipment;Information Resources Department;10;5;1;8;8;2021-02-11
11717;Laying the network;Telecommunications_department;10;1;1;8;8;2021-02-26
11718;Accounts;Information Resources Department;10;3;1;11;3;2021-01-23
11719;Accounts;technical_department;10;3;1;12;2;2021-08-03
11720;Laying the network;Telecommunications_department;10;5;2;10;1;2021-06-24
11721;PC hardware replacement;Telecommunications_department;10;4;2;1;8;2021-06-28
11722;Accounts;technical_department;10;2;2;6;3;2021-05-14
11723;OS;Telecommunications_department;10;5;2;11;9;2021-11-10
11724;Office equipment;Telecommunications_department;10;5;1;11;7;2021-09-20
11725;Office equipment;Telecommunications_department;10;1;1;5;4;2021-09-12
11726;Laying the network;Telecommunications_department;10;2;2;1;5;2021-07-18
11727;Office equipment;Telecommunications_department;10;1;2;8;1;2021-01-03
11728;Role system;Telecommunications_department;10;3;1;11;7;2021-11-01
11729;PC hardware replacement;Information Resources Department;10;2;1;7;2;2021-10-13
11730;Mail;technical_department;10;5;2;6;2;2021-08-07
11731;Accounts;technical_department;10;2;3;3;6;2021-01-12
11732;Mail;Telecommunications_department;10;2;2;9;1;2021-10-29
11733;Internet;technical_department;10;2;3;8;4;2021-09-29
11734;Role system;Information Resources Department;10;3;1;9;3;2021-07-12
11735;OS;technical_department;10;2;2;9;5;2021-12-04
11736;Antivirus;Information Resources Department;10;4;1;6;8;2021-09-11
11737;Role system;Information Resources Department;10;2;2;7;9;2021-07-30
11738;PC hardware replacement;Telecommunications_department;10;5;1;11;7;2021-05-01
11739;PC hardware replacement;technical_department;10;2;2;2;7;2021-09-12
11740;Role system;technical_department;10;1;2;1;9;2021-06-08
11741;Antivirus;Telecommunications_department;10;1;3;5;9;2021-04-16
11742;Office equipment;Telecommunications_department;10;2;2;11;5;2021-01-04
11743;Internet;Telecommunications_department;10;1;3;5;4;2021-05-07
11744;Role system;Information Resources Department;10;2;3;6;4;2021-01-20
11745;Role system;Telecommunications_department;10;5;2;1;3;2021-11-15
11746;Installing software;Telecommunications_department;10;3;1;10;6;2021-07-25
11747;Role system;Information Resources Department;10;4;2;6;4;2021-11-13
11748;OS;Telecommunications_department;10;3;3;10;3;2021-07-17
11749;Role system;technical_department;10;3;2;8;9;2021-05-02
11750;Antivirus;Information Resources Department;10;3;1;7;2;2021-12-28
11751;Laying the network;Telecommunications_department;10;2;3;6;8;2021-04-08
11752;Antivirus;technical_department;10;3;1;1;5;2021-11-28
11753;Office equipment;technical_department;10;5;3;1;1;2021-09-01
11754;Office equipment;technical_department;10;3;2;3;2;2021-04-18
11755;Accounts;technical_department;10;4;1;5;6;2021-07-16
11756;OS;technical_department;10;2;2;2;2;2021-02-25
11757;Laying the network;Telecommunications_department;10;2;2;5;5;2021-11-17
11758;Installing software;Telecommunications_department;10;2;1;10;4;2021-06-22
11759;Accounts;Information Resources Department;10;5;1;2;7;2021-09-08
11760;Internet;technical_department;10;1;2;2;1;2021-04-08
11761;Office equipment;Information Resources Department;10;3;2;7;3;2021-12-18
11762;OS;technical_department;10;5;2;2;2;2021-07-12
11763;Internet;Telecommunications_department;10;1;2;9;3;2021-09-16
11764;Role system;technical_department;10;4;3;12;5;2021-04-05
11765;Mail;technical_department;10;4;3;8;5;2021-12-03
11766;PC hardware replacement;Information Resources Department;10;3;1;6;2;2021-06-16
11767;Mail;Telecommunications_department;10;1;1;3;2;2021-08-10
11768;Antivirus;Telecommunications_department;10;2;3;8;2;2021-02-15
11769;Mail;Information Resources Department;10;4;3;7;1;2021-10-04
11770;Internet;Information Resources Department;10;5;1;8;6;2021-04-06
11771;Role system;Information Resources Department;10;1;1;8;4;2021-05-19
11772;Role system;Information Resources Department;10;4;3;4;3;2021-11-12
11773;Internet;Telecommunications_department;10;3;1;5;1;2021-06-20
11774;Role system;Information Resources Department;10;2;1;8;4;2021-12-09
11775;Office equipment;Information Resources Department;10;5;2;11;1;2021-01-10
11776;Internet;Telecommunications_department;10;5;2;9;8;2021-06-25
11777;Accounts;technical_department;10;2;2;1;4;2021-01-20
11778;Antivirus;Information Resources Department;10;3;3;7;6;2021-06-29
11779;Antivirus;technical_department;10;3;1;12;1;2021-07-20
11780;PC hardware replacement;Information Resources Department;10;1;1;1;6;2021-12-21
11781;Mail;technical_department;10;5;2;8;1;2021-07-07
11782;Mail;Information Resources Department;10;3;1;4;2;2021-12-02
11783;OS;Information Resources Department;10;1;2;12;5;2021-12-11
11784;Office equipment;Information Resources Department;10;1;2;4;9;2021-05-04
